count,hate_speech,offensive_language,neither,class,tweet
3,1,2,0,1,RT @SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v
3,0,3,0,1,RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd
3,0,3,0,1,I'm not a ho like you. Your body count probably is close to 100
3,0,0,3,2,RT @lachlan: So who wants to tell the Washington Post that Charlie Crist is a Democrat? http://t.co/LGzzYusEKZ http://t.co/2jCVv7qxqf
3,2,1,0,0,I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;
3,0,3,0,1,@Princesslexii16 Damn you just called yourself a bitch bruh ? Lol &#9995;
3,0,3,0,1,"LMaoooo. ... &#171;@whoelsebutkey @nobetternoworst No shade taken. It's Swahili for ho. And like, Den&#8226;suaw. Lol.&#187;"
3,1,2,0,1,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back
3,0,3,0,1,"That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/UAf57JyiOi"""
3,0,3,0,1,@JawShoeeAhhh @FabianMleal fuck you bitch lol
3,0,3,0,1,im a hoe for forgetting my umbrella
3,1,2,0,1,@adamjferraro I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch
3,0,1,2,2,"RT @HornyFacts: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a&#8230;"
3,0,0,3,2,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...
3,2,0,1,0,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.
3,0,3,0,1,@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.
3,1,2,0,1,With my partner in crime riri22barbie yesss &#128128; bitch stole my look! Hah #vegasqueens #ladykimora &#128139;&#128139; http://t.co/wXKj826B1E
3,0,3,0,1,"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private."
3,1,2,0,1,RT @Ivan_splash: If you gotta talk shit about another nigga to get pussy you weaaak
3,0,3,0,1,RT @1CaptainDrew: Supp wigga
3,0,3,0,1,"Once again...HELLO HARDIN COUNTY 
""@TheDrunkStory: ""Everyone knows a hoe named Ashley"" - HSN"""
3,0,3,0,1,&#8220;@Untouchable_T: Ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;
3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded http://t.co/Jp4r2vPyCb"
3,1,2,0,1,You want thingamabobs? I got twenty bitch
3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch
3,0,3,0,1,"RT @lnfIicted: im not ""shy"" or ""quiet"" im just chilling bitch"
3,1,2,0,1,RT @TroyMadden: Real niggas can handle anything.. including any bitch or any nigga
3,0,2,1,1,RT @BigGreek79: Hank Baskett cheated with a tranny and just got a shoutout!
3,0,3,0,1,&#8220;@RedHeadRay_: Is it wrong if I get on this bitch and started talking shit &#128514;?&#8221;yes!
3,0,2,1,1,Y'all bitches FAKE &#128514;&#128557;
3,0,2,1,1,"RT @KyleKallgren: You can't please everyone. And you shouldn't. Nothing good comes from having people who say ""faggot"" as an insult on your&#8230;"
3,0,3,0,1,Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#128553;&#128074;&#128522;&#128299;&#128591;&#128079;&#128530;&#9996;&#65039;
3,0,2,1,1,"Just bought @Godsmack_Music new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
3,2,0,1,0,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w"
3,2,1,0,0,"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man"
3,0,3,0,1,You bitter bitches need a life..!
3,0,0,3,2,"Alfredo, Linguini, Pasta.... Just fancily prepared trash"
3,0,3,0,1,@cristiannt_ bitch I back shit up fuck nigga
3,0,3,0,1,@Rvm3o no reason to hit with you when I know you pussy I won't get no cool points
3,0,3,0,1,Awwwwww they no Kaep ain't rape no bitch!!!!
3,1,2,0,1,Hazel e looks like a bird... Her and kaep prolly related by nose and shit
3,0,3,0,1,Mr.nvr get no pussy u a virginnnn
3,0,2,1,1,@Viri_BraceFacee was good my niggah lol
3,0,3,0,1,"I hate a bitch that love a bitch that say she love a nigga too
Confused ass bitch What you gon' do?
Is you gay bitch? Is you straight bitch?"
3,0,3,0,1,"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me&#128514;&#128075;&#128075; #girlbye&#128129;"
3,0,3,0,1,Iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!
3,1,2,0,1,You fags hyped that shit up so much and I listen to it... Everything is GARBAGE
3,0,3,0,1,"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;"
3,0,0,3,2,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777
3,0,3,0,1,@J_Dun54 oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk
3,1,2,0,1,@DividendMaster obama is a bitch his speech was pure politics for mid terms. Only way we destroy ISIS is with troops on the ground.
3,0,3,0,1,RT @KINGof334MOBB: Skinny girls pussy be good den a mf u don't feel nothing but pussy. + 100 points on the board for skinny girls.
3,1,2,0,1,"Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not retarded."
3,0,3,0,1,@Dedicated_03 that ugly ass picture and thanks bitch
3,2,1,0,0,It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl
3,0,3,0,1,all my exes are bitches
3,0,3,0,1,"@Guz1012_ I've had to do it in multiple classes. Ain't really that rare. Also, don't call your teacher a bitch on twitter."
3,0,3,0,1,"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP"
6,0,6,0,1,Am I really going to sit here and cry like a bitch....
3,2,1,0,0,Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....
3,0,3,0,1,"I fuck alien bitches, demon and angel bitches, a couple of centaur bitches, got really drunk and fucked a dragon chick a couple times..ughhh"
3,2,1,0,0,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh
3,0,3,0,1,"Say what ya want but if I'm single and I have the opportunity to have a dick in my ass AND pussy at the same time, I'ma take it."
3,0,3,0,1,"Love having subs cause when my
Mom starts being a fucking bitch I just crank up the system. Simple solutions"
9,7,2,0,0,I hate fat bitches
3,0,2,1,1,"@Jazwau &#128528; who did you rob, them hoes like 4 online"
3,1,2,0,1,I wish a nigguh would try this clown shit in w.o.h.s http://t.co/uCSKIwfg10
3,0,3,0,1,"RT @FunnyQuotees: I hope a bird shits on your face, bitch."
3,1,2,0,1,@donnyoraha pussy
3,0,3,0,1,@ohVixen bitches be crazy.
3,0,1,2,2,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;"
4,0,3,1,1,"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
3,0,3,0,1,Shit where the gay bitches at ? Come be witcha girl tonight &#128527;&#128069;&#128166;&#128523;
6,0,1,5,2,@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real
3,0,3,0,1,@King_4_Murphy pussy
3,0,3,0,1,"RT @YaBoyMJ23: rt for the real niggas
fav for the bitch niggas http://t.co/c7WP1bLUUk"
3,0,3,0,1,RT @PrettyFlyyHippy: If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;
3,0,3,0,1,How tf you act like a bitch ?
3,1,2,0,1,RT @DJZeeti: If her hands and feet dirty RT @KingSimi: @DJZeeti how can you tell if a girl pussy stink before actually gettin in her pan ...
3,0,3,0,1,These nigs like saying they miss the old vice
6,1,5,0,1,&#8220;@GANGLANDABBY: What these bitches want from ah nigga &#128526;&#8221;
3,0,3,0,1,RT @Ziggybadass: &#128557;&#128557;&#128557; RT @JBrownSugaa: I'm pretty sure my future ex boyfriend is on here slidin in another bitch DMs...but i'm patient
3,0,3,0,1,"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA"
3,0,3,0,1,"When I be that pussy, I be calling you my Bitch."
3,0,1,2,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u
3,0,0,3,2,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities"
3,0,2,1,1,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop
3,0,0,3,2,RT @PhuckedFame: Thick red bones in style or nah? &#127817; http://t.co/Cfhis3L8bT
3,0,3,0,1,This kid @bobbyhorai straight watched a bitch eat her own bloody tampon #fucksamattawithyou
6,0,6,0,1,"This bitch literally just said ""normal people shouldn't work out in this gym because so many body builders workout here"""
3,0,0,3,2,Flappy bird on bull....
3,1,2,0,1,RT @Broski5519: Sum of u bitches too old for braces....
3,0,0,3,2,"how much you wanna bet that a anti-government ""black helicopter"" teabagger was behind the Boston Marathon explosions? @TwitchyTeam #p2 #tcot"
6,0,6,0,1,&#8220;@lovelyatotheb: This guy said he's slept with 300 girls.. Oh ok let me puke now.&#8221;I know a girl that had 70 dudes slut/whore not hoe
3,0,3,0,1,I need to change myself first. Im retarded as fuck
3,0,1,2,2,@danram70 pussy. It's science. Donaire via Rachel spelling error
3,0,3,0,1,@thereal_4 yeah lil nigga I was homecoming king and still been getting bad bitches as u see &#9996;&#65039;
3,0,3,0,1,"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH"
3,0,3,0,1,"Dont you talk when im talking, you better mute it hoe"
3,0,3,0,1,"Faded, swear to god I'm faded.. my bitch educated had her clients pay the payment"
3,0,3,0,1,"You can call me a bitch, OK! But a the thief get out of here. Smdh"
3,2,1,0,0,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot
3,0,3,0,1,RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches
3,0,3,0,1,addicted to pussy poppin
3,0,0,3,2,so uncivilized
3,1,2,0,1,&#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!
3,0,3,0,1,"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!"
3,0,3,0,1,I've been sleeping with my mom for the past few weeks and I swear this bitch is having sex dreams or something always moaning in her sleep
3,0,3,0,1,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!"
3,0,3,0,1,"she's a hoe, she's a slut, she's a freak."
3,0,3,0,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;
3,0,2,1,1,"I'm a broke hoes dream , rich hoes cream !"
3,0,0,3,2,"Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we're dating"
3,1,2,0,1,RT @trrvvv: Some these bitches got birkins and don't even have cars on the island.. Let alone furniture
3,0,3,0,1,@Nreid27 lmaoo you're the pussy who will call the cops. Also if I wanted to find yu I would. But I'm not gonna waste my time with you
3,0,3,0,1,"RT @onDAT_Othershit: I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches"
3,0,0,3,2,"Surprise, surprise! TSA trashes Brandon Darby's Border Patrol sources http://t.co/EtDKzFrRzK"
3,1,2,0,1,"@GossipCop the coon, n coon wanna b got what they should have, except should have been more time in jail"
3,1,2,0,1,basement diving mook bastards
3,0,3,0,1,I approve this message ! &#8220;@Ashley_NoMaryK: Good pussy is a mufucka. &#128522;&#8221; http://t.co/QPkCQHPyXP
3,0,3,0,1,"RT @mindofamadd: &#8220;@MelilliTay: If you call my mom a bitch, your getting knocked out.&#8221;on mamas &#128076;"
3,0,3,0,1,@justezzzee nigga what bitch I'm talking bout boxing can u read?
9,0,9,0,1,RT @DJZeeti: i couldnt host 106 and park .. i'd fuck too many young bitches
3,0,3,0,1,I'm a bitch
3,0,3,0,1,RT @Kelllllllllvin: This bitch ugly in person
3,0,3,0,1,"She is not a ""whore"" she a ho"
3,0,2,1,1,i might need to get some hoes
3,1,2,0,1,@littlecball @AustinMahone just Robert bc he was the one cussing like no tomorrow bc he's a pussy
3,1,2,0,1,Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now. We officially ain't friends no more dawg wtf
3,0,3,0,1,We are the only fan base who by and large gives a crap that Rodgers chews his guys out. Nobody bitches about this for Brady and Manning.
3,0,3,0,1,RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;
3,0,1,2,2,Fake tits? &#8220;@VelvetHoopD: A hoe??&#8220;@Steph_Badd: Can u guess what I was ? &#8220;@DJZeeti: Twitpic your halloween costumes&#8221; http://t.co/ECs7nlEkKa&#8221;&#8221;
3,1,2,0,1,"trash RT @AyeoFool: Easily the ""Real Gs move n silence like lasagna"" line RT @SHAWNHINDRIIX: RT WIT A WAYNE LINE THAT WENT OVER NIGGAS HEADS"
3,0,3,0,1,RT @worst_B_ehavior: If you don't give your bf head you're a lame bitch and he's probably cheating on you with a bitch the suck his shit dr&#8230;
3,0,3,0,1,RT @cpSqueak: each time I do it for ya I make that bad pussy behave
3,0,3,0,1,"Danny Brown better put out more music before he ODs, that dude is out his fuckin bird"
3,0,0,3,2,Lets finish strong Yankees
3,0,0,3,2,"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx."
3,1,2,0,1,I had wack dick until I started messing with white hoes. They stuck around &amp; let a young goon practice on em.
3,0,3,0,1,Nigga was sweating like a guilty preacher in that bitch
3,0,2,1,1,RT @iAmTahyi_Tho: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;
3,1,0,2,2,Who wanna play pin da tail on da colored man's butt?
3,0,3,0,1,@britneyspears not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!
3,0,3,0,1,@lexxaye DP = Double Penetration aka a dick in the ass and a dick in the pussy at the same damn time.
3,0,1,2,2,i reblogged them to mock her god bless
3,0,3,0,1,RT @random_shxt: need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts
3,0,3,0,1,"me: *complains about suburban white girls*
suburban white girl: you're a bitch
me: ok u literally just proved my point"
6,1,5,0,1,RT @Adddisonn: Smoke good weed with a bad bitch
6,0,6,0,1,I fucked the shit out yo bitch yesterday til she couldn't stand straight she called me earlier asking could she come and get a replay
3,0,3,0,1,Gillette is for pussies
3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/K2iBFLgs4Z
3,0,3,0,1,Sloppy ignorance in all my pockets &#128176;&#128176;&#128176;Come here lil bitch I want sloppy toppy &#128069;&#128166;
3,0,3,0,1,&#8220;@eternalhbic: &#8220;@HalfJewish: Stills get no pussy** http://t.co/6uOWecbUQO&#8221; he's jus being rational&#8221; a fag
3,0,3,0,1,I always look like such a bitch
3,0,1,2,2,And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty
3,0,0,3,2,"Charlie Crist wins Democratic primary in Florida governor's race, AP projects http://t.co/Gy9uRBtQ1q via @WSJ"
3,0,3,0,1,"RT @collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University"
3,0,0,3,2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
3,0,3,0,1,@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys
3,0,3,0,1,RT @kiii_anna: I was wearing bucket hats before you basic bitches http://t.co/9XPBV1VDN7
3,1,2,0,1,"@KCJHoop pretty sure you meant flight and not flite, dumb ass cracker."
3,0,3,0,1,"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa"
3,1,2,0,1,"RT @LalaCoutureeXO: ""if your gf/bf don't like or talk to that bitch/nigga, YOU don't talk to that bitch/nigga!"""
3,3,0,0,0,"Celtic means white trash. If someone says they're Celtic, it means they're white trash."
3,0,0,3,2,Defiantly going to see that new planet of the apes tonight
3,1,0,2,2,"""@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT"
3,0,2,1,1,RT @deecatanz: Lmao hoes now a days &#128514;&#128581;
6,0,6,0,1,She say her pussy hairy ... I wana see &#128047;&#128064;&#128064;&#128064;&#128064;
3,0,0,3,2,"I, for one, welcome our new Eastern Panhandle overlords, and hope they do a better job than the yokels who got us here in the first place."
3,0,3,0,1,RT @ILongDickHoes_: When bitches say that your dick game is stupid http://t.co/cW5uOqx4DS
3,1,2,0,1,@_TriggaPlease_ nigger hello?
3,0,3,0,1,@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa
3,2,1,0,0,@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed
3,0,3,0,1,I want a girl whose pussy smells like tuna
3,2,1,0,0,@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga
3,0,0,3,2,@louiev_ lol just getting this..early bird catches the worm!
3,0,3,0,1,RT @_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me
6,1,5,0,1,slay me lolz jk bitch I'll cut you #EMABiggestFans1D
3,0,3,0,1,RT @_emilyscraba: my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit
3,0,3,0,1,A tall tee n sum slouch shoes on I could've fucc yo bitch
3,0,3,0,1,"Broke bitches that talk shit, now them the bitches I stunt for &#9994;"
3,0,3,0,1,@_noWashington what that hoe was like
3,1,2,0,1,@alexisxisabel death to attention hoes
3,0,3,0,1,I don't want no Philly disease lol Thot bitch
3,0,3,0,1,@iamadamg_ fuckin bitches talkin shit bout to get hit.
3,1,2,0,1,"When did gum get so soft, you sons of bitches."
3,1,0,2,2,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;
3,0,3,0,1,"Yaz bitch yaz, http://t.co/EOmRMqWNqT"
3,1,2,0,1,Fuck dat bitch
3,0,3,0,1,You still can't turn a hoe into a house wife !
3,0,3,0,1,@eburnns bitch be actin like I'm a celebrity
3,2,1,0,0,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass
3,0,2,1,1,"Haha niggah @Mig_uel04 gave up , can't keep up with me &#128540; loser !"
6,0,6,0,1,I was gunna eat the pussy but I'm on a diet !
3,0,3,0,1,High thenna bitch that's y I'm tweeting
3,0,0,3,2,"She has zebra tights in her take home bag, me and my mom are just &#128525;"
3,0,3,0,1,"RT @HlGHKEY: If ya girl texts back slow you gotta hit her with the ""so who else you texting?"" Watch That bitch get more defensive than dwig&#8230;"
3,0,3,0,1,RT @iamyaokhari: 500 years of racism and they think nigger hurts my feelings lol. White people are funny.
6,0,6,0,1,hahaha good luck with that one bitch
4,0,4,0,1,@mckinley719 fuck bitches get money
3,0,3,0,1,y'all moms was hoes with no morals so i ain't surprised
3,0,3,0,1,"""@DoYou_Q: Got bitches in the DM but I don't ever read'em"" which is y your top 3"
3,0,3,0,1,"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty"
3,1,2,0,1,Look at you.. Now look at us.. All my niggas look pussy as fuck
3,0,3,0,1,"RT @KingRyin: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh"
3,0,3,0,1,"@TheREALJB1RD @Mightymorph Big birds, big peckers.... They always mad cause they only get laid once and that's by their mother."
3,0,3,0,1,Lol actually bitch please choke on my nuts.
3,0,3,0,1,"On my own shit, jus turned 18 bitches on dat ""now you grown"" shit &#128527;"
3,0,3,0,1,They really should expand this bitch with all the money
3,1,2,0,1,RT @BigNorton: I tweet like a nigger
3,0,3,0,1,RT @DaBXkIdDjoE: Bunch of insecure bitches out here
3,1,2,0,1,Fukn wit my nicca Luey boi .. Smoking gas .. Jus kickn shit .. #WhereYallAtWitIt
3,0,0,3,2,RT @jpayneancap: @A_M_Perez @sybilll @DianneWing2 @velvethammer @MyLibertyMyGun @sdalexander11 @Aoakleyc I bet she's a New York Yankee prog&#8230;
3,2,1,0,0,@Briana_Rashae I'd like to rape the bitch that posted that.
3,1,2,0,1,&#8220;@_KingRichyyyy: @NoFly_Zone8 @1017_Sqquad you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that
3,0,3,0,1,RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.
3,0,3,0,1,@rmusshy pussies! #StB
3,0,0,3,2,"RT @breely216: The recommended serving size for brownies is ""all of them."""
3,0,3,0,1,@CaptElliott NFN you bitch to much.
3,0,3,0,1,am i the inly one seeing Austin Rivers out play @theofficialeg10 bitch ass tonite?
3,0,3,0,1,@is_anyone_up @Huntermoore fuck my tight pussy until I'm dripping wet
3,0,3,0,1,RT @OGBitchh: god damn thats one manly bitch.
3,0,0,3,2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;
3,0,3,0,1,"Confident in one way, pussy in another. So strange"
3,0,2,1,1,RT @_JohnFKennedy_: One man's trash is another man's wife #Fact
3,0,3,0,1,RT @michelle_westt: Y'all have six different personalities and 3 different bitches you spit game to and lie 24/7 but WE need to grow up? Lm&#8230;
3,0,0,3,2,@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!
3,0,3,0,1,@doctorhawrse SLUT BUCKETS. especially Dan. He a hoe.
3,0,3,0,1,Better nip that shit in the bud early.
3,1,2,0,1,@MrMooncricket @RacistNegro69 rich? Haha u broke bitch. No women would ever fuck you. Lol.
3,0,1,2,2,Yellow jackets at gas station trash cans are THE worst
6,0,6,0,1,"RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol"
3,0,0,3,2,RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash
3,0,3,0,1,@DP4_6 bitch yu not safe! http://t.co/hInvxbUp31
3,0,3,0,1,@EricWithAHotDad bitch I work 24 hours a day to protect your freedom fuck you #AlwaysOnWatch #GlobalForceForGood
3,0,2,1,1,RT @CauseWereGuys: We all know a hoe like this http://t.co/NvlN1xlInW
3,0,3,0,1,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.
3,0,3,0,1,"Its Brittany, bitch"
3,0,3,0,1,RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;
6,5,1,0,0,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one. 
 http://t.co/y09Waoe4EM&#8221;"
3,0,2,1,1,Moving is always a bitch.. I'm excited for Dallas though.
3,0,3,0,1,"""@BOSSBYTCHH: Him seh me pussy wetter then a shower curtain....#ahmesehwetness""&lt;lmao!!"
3,0,3,0,1,@kinkymuslim bitch music
3,0,3,0,1,"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs"
3,0,3,0,1,RT @FunkyDineva: I have not watched part 2 of the reunion. I'm so over them hoes. I don't even care
3,0,0,3,2,Monkey see monkey doo
3,0,3,0,1,RT @AndyMilonakis: I bet Beyonce's pussy tastes like a fresh caramel apple
3,0,3,0,1,"I have to tell you a secret,
""your a stupid hoe"""
3,0,3,0,1,RT @FREECEV: bitch get off twitter and text me back I love u
3,1,2,0,1,@gabebaxter text me fag
3,0,0,3,2,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!
3,0,3,0,1,Cam Newton is such a pussy he needs to grow up and learn he isn't a hotshot any more
3,0,3,0,1,"RT @HBCUfessions: ""Mannn these hoes for everybody"" other words don't love these hoes especially at - FAMU..."
3,0,0,3,2,RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM
3,0,3,0,1,You got hoes really out there titty twerkin &#128584;&#128584;&#128584; https://t.co/1Cc7GU4e7O
3,0,3,0,1,@brendacoyt_3 : ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;
3,0,3,0,1,RT @DrummerKid0328: Them shits was dry as a bitch! Had to ask for water and shit &#128514;&#128514;&#128514;
3,0,3,0,1,@Dirrttyydan lmaoo my phone autocorrect like a bitch..
3,0,1,2,2,RT @ClutchLikeMJ: Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;
3,0,3,0,1,"@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y"
3,0,3,0,1,"@sprayinpray I recall you telling one of the Apollo teachers you hoped her baby came out retarded , and it did ... #AssholeOfTheYear lol &#128514;"
3,0,3,0,1,Yo that teacher in Baltimore wasn't bullshitin with that bitch lmao
3,0,3,0,1,I'm too much of a bitch to say anything about that
3,3,0,0,0,gay ass fags http://t.co/eqn4gvW42V
3,0,3,0,1,RT @LouieVRee: Eating pussy is dangerous bitches be trying to snap your fucking neck
3,1,0,2,2,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
3,0,3,0,1,"He's bitch keep looking at me

She choosing or nah?"
3,0,3,0,1,RT @DInHerFriends: Kanye turned a hoe into a housewife and niggas said RIP good girls forever.
3,0,0,3,2,&#8216;Chillin&#8217; With My Homie Or What&#8217;s Left Of Him&#8217;: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot
3,0,3,0,1,Twitter niggas always want you to have unprotected sex with these nothing ass bitches. NAH
3,0,3,0,1,RT @JustDoIt_Rob: I'll throw a cheeseburger at her bitch ass!
3,0,0,3,2,RT @wtfdawkins: Let's go Yankees
3,0,1,2,2,But rich is a light skin coon. So it's expected.
3,0,3,0,1,RT @LUNAraps: smh u got Ebola now RT&#8220;@BryanRoxAll: I stick my foot out to feel some freshness and this bitch ass mosquito has the nerve to &#8230;
3,0,0,3,2,"green beans, summer yellow squash, zucchini, cucumber I will set some more out by the road today its free."
3,0,0,3,2,That was not good times! Starting the mickey mouse club soon!
3,0,3,0,1,"&#8220;@Banqq_Jayy: ""@1Jayee: &#8220;@ItsKeeJay: I can't remember all the girls I've smashed &#128563;&#128584;&#8221; On God.&#128588;""hoe shit&#8221; Not technically, it takes &#9996;&#65039;."
3,1,2,0,1,@SunkissedSexii bitch trying to turn this shit like Facebook
3,0,3,0,1,The fuckin hoes
3,1,2,0,1,RT @NiggasBLike: When the nigga with the aux cord playin some trash shit... http://t.co/o5eZd8FSq9
